COM;NCC;POP
23215;Saint-Martial-le-Vieux;134
23216;Saint-Martin-Ch�teau;151
23217;Saint-Martin-Sainte-Catherine;306
23218;Saint-Maurice-pr�s-Crocq;105
23219;Saint-Maurice-la-Souterraine;1 259
23220;Saint-M�dard-la-Rochette;580
23221;Saint-Merd-la-Breuille;190
23222;Saint-Michel-de-Veisse;173
23223;Saint-Moreil;227
23224;Saint-Oradoux-de-Chirouze;78
23225;Saint-Oradoux-pr�s-Crocq;111
23226;Saint-Pardoux-d'Arnet;166
23227;Saint-Pardoux-Morterolles;212
23228;Saint-Pardoux-le-Neuf;182
23229;Saint-Pardoux-les-Cards;296
23230;Saint-Pierre-Ch�rignat;184
23231;Saint-Pierre-de-Fursac;768
23232;Saint-Pierre-Bellevue;222
23233;Saint-Pierre-le-Bost;143
23234;Saint-Priest;160
23235;Saint-Priest-la-Feuille;812
23236;Saint-Priest-la-Plaine;250
23237;Saint-Priest-Palus;49
23238;Saint-Quentin-la-Chabanne;369
23239;Saint-S�bastien;677
23240;Saint-Silvain-Bas-le-Roc;460
23241;Saint-Silvain-Bellegarde;194
23242;Saint-Silvain-Montaigut;177
23243;Saint-Silvain-sous-Toulx;158
23244;Saint-Sulpice-le-Dunois;650
23245;Saint-Sulpice-le-Gu�r�tois;1 973
23246;Saint-Sulpice-les-Champs;377
23247;Saint-Vaury;1 807
23248;Saint-Victor-en-Marche;369
23249;Saint-Yrieix-la-Montagne;212
23250;Saint-Yrieix-les-Bois;290
23251;Tardes;144
23252;Tercillat;159
23253;Thauron;178
23254;Toulx-Sainte-Croix;281
23255;Trois-Fonds;121
23257;Valli�re;770
23258;Vareilles;312
23259;Verneiges;109
23260;Vidaillat;162
23261;Viersat;303
23262;Vigeville;171
23263;Villard;359
23264;La Villedieu;47
23265;La Villeneuve;80
23266;La Villetelle;169
24001;Abjat-sur-Bandiat;654
24002;Agonac;1 718
24004;Ajat;345
24005;Alles-sur-Dordogne;375
24006;Allas-les-Mines;201
24007;Allemans;576
24008;Angoisse;637
24009;Anlhiac;287
24010;Annesse-et-Beaulieu;1 493
24011;Antonne-et-Trigonant;1 213
24012;Archignac;338
24013;Atur;1 901
24014;Aubas;634
24015;Audrix;288
24016;Augignac;830
24018;Auriac-du-P�rigord;400
24019;Azerat;437
24020;La Bachellerie;923
24021;Badefols-d'Ans;445
24022;Badefols-sur-Dordogne;220
24023;Baneuil;354
24024;Bardou;41
24025;Bars;230
24026;Bassillac;1 786
24027;Bayac;349
24028;Beaumont-du-P�rigord;1 090
24029;Beaupouyet;493
24030;Beauregard-de-Terrasson;716
24031;Beauregard-et-Bassac;279
24032;Beauronne;342
24033;Beaussac;179
24034;Beleymas;274
24035;Belv�s;1 383
24036;Berbigui�res;173
24037;Bergerac;28 063
24038;Bertric-Bur�e;455
24039;Besse;156
24040;Beynac-et-Cazenac;554
24041;B�zenac;145
24042;Biras;626
24043;Biron;188
24044;Blis-et-Born;457
24045;Boisse;249
24046;Boisseuilh;115
24047;La Boissi�re-d'Ans;227
24048;Bonneville-et-Saint-Avit-de-Fumadi�res;296
24050;Borr�ze;355
24051;Bosset;198
24052;Bouillac;129
24053;Boulazac;6 851
24054;Bouniagues;562
24055;Bourdeilles;753
24056;Le Bourdeix;239
24057;Bourg-des-Maisons;61
24058;Bourg-du-Bost;239
24059;Bourgnac;338
24060;Bourniquel;65
24061;Bourrou;131
24062;Bouteilles-Saint-S�bastien;176
24063;Bouzic;149
24064;Brant�me;2 198
24065;Breuilh;263
24066;Brouchaud;221
24067;Le Bugue;2 702
24068;Le Buisson-de-Cadouin;2 073
24069;Bussac;375
24070;Busserolles;528
24071;Bussi�re-Badil;423
24073;Cal�s;387
24074;Calviac-en-P�rigord;485
24075;Campagnac-l�s-Quercy;289
24076;Campagne;395
24077;Campsegret;391
24079;Cantillac;194
24080;Capdrot;500
24081;Carlux;627
24082;Carsac-Aillac;1 559
24083;Carsac-de-Gurson;195
24084;Carves;106
24085;La Cassagne;155
24086;Castelnaud-la-Chapelle;475
24087;Castels;639
24088;Cause-de-Cl�rans;343
24089;Cazoul�s;470
24090;Celles;564
24091;C�nac-et-Saint-Julien;1 193
24092;Cendrieux;591
24093;Cercles;203
24094;Chalagnac;416
24095;Chalais;393
24096;Champagnac-de-Belair;711
24097;Champagne-et-Fontaine;405
24098;Champcevinel;2 790
24099;Champeaux-et-la-Chapelle-Pommier;148
24100;Champniers-et-Reilhac;497
24101;Champs-Romain;310
24102;Chancelade;4 293
24103;Le Change;608
24104;Chant�rac;589
24105;Chapdeuil;139
24106;La Chapelle-Aubareil;516
24107;La Chapelle-Faucher;411
24108;La Chapelle-Gonaguet;1 077
24109;La Chapelle-Gr�signac;113
24110;La Chapelle-Montabourlet;70
24111;La Chapelle-Montmoreau;72
24113;La Chapelle-Saint-Jean;94
24114;Chassaignes;71
24115;Ch�teau-l'�v�que;2 116
24116;Ch�tres;190
24117;Chavagnac;367
24118;Chenaud;329
24119;Cherval;282
24120;Cherveix-Cubas;632
24121;Chourgnac;73
24122;Cladech;93
24123;Clermont-de-Beauregard;112
24124;Clermont-d'Excideuil;244
24126;Colombier;238
24127;Coly;225
24128;Comberanche-et-�peluche;164
24129;Condat-sur-Trincou;461
24130;Condat-sur-V�z�re;913
24131;Connezac;78
24132;Conne-de-Labarde;238
24133;La Coquille;1 344
24134;Corgnac-sur-l'Isle;795
24135;Cornille;670
24136;Coubjours;149
24137;Coulaures;745
24138;Coulounieix-Chamiers;8 108
24139;Coursac;2 033
24140;Cours-de-Pile;1 562
24141;Coutures;192
24142;Coux-et-Bigaroque;972
24143;Couze-et-Saint-Front;738
24144;Creyssac;86
24145;Creysse;1 780
24146;Creyssensac-et-Pissot;251
24147;Cubjac;723
24148;Cun�ges;297
24150;Daglan;556
24151;Doissat;121
24152;Domme;961
24153;La Dornac;413
24154;Douchapt;344
24155;Douville;452
24156;La Douze;1 119
24157;Douzillac;806
24158;Dussac;409
24159;�chourgnac;418
24160;�glise-Neuve-de-Vergt;494
24161;�glise-Neuve-d'Issac;135
24162;Escoire;443
24163;�touars;146
24164;Excideuil;1 162
24165;Eygurande-et-Gardedeuil;398
24166;Eyliac;752
24167;Eymet;2 639
24168;Plaisance;438
24170;Eyvirat;281
24171;Eyzerac;558
24172;Les Eyzies-de-Tayac-Sireuil;812
24174;Fanlac;128
24175;Les Farges;324
24176;Faurilles;40
24177;Faux;604
24178;Festalemps;270
24179;La Feuillade;742
24180;Firbeix;284
24181;Flaugeac;320
24182;Le Fleix;1 487
24183;Fleurac;242
24184;Florimont-Gaumier;142
24186;Fonroque;306
24188;Fossemagne;614
24189;Fougueyrolles;484
24190;Fouleix;232
24191;Fraisse;160
24192;Gabillou;94
24193;Gageac-et-Rouillac;423
24194;Gardonne;1 521
24195;Gaugeac;118
24196;G�nis;464
24197;Ginestet;743
24198;La Gonterie-Boulouneix;251
24199;Gout-Rossignol;387
24200;Grand-Brassac;528
24202;Granges-d'Ans;164
24203;Les Graulges;59
24204;Gr�zes;196
24205;Grignols;587
24206;Grives;134
24207;Grol�jac;630
24208;Grun-Bordas;211
24209;Hautefaye;124
24210;Hautefort;1 038
24211;Issac;409
24212;Issigeac;740
24213;Jaure;161
24214;Javerlhac-et-la-Chapelle-Saint-Robert;876
24215;Jayac;180
24216;La Jemaye;111
24217;Journiac;451
24218;Jumilhac-le-Grand;1 237
24219;Labouquerie;238
24220;Lacropte;650
24221;Rudeau-Ladosse;176
24222;La Force;2 568
24223;Lalinde;2 951
24224;Lamonzie-Montastruc;694
24225;Lamonzie-Saint-Martin;2 447
24226;Lamothe-Montravel;1 283
24227;Lanouaille;1 007
24228;Lanquais;524
24229;Le Lardin-Saint-Lazare;1 836
24230;Larzac;134
24231;Lavalade;101
24232;Lavaur;64
24233;Laveyssi�re;125
24234;Les L�ches;354
24235;L�guillac-de-Cercles;315
24236;L�guillac-de-l'Auche;1 005
24237;Lembras;1 213
24238;Lempzours;147
24239;Ligueux;282
24240;Limeuil;343
24241;Limeyrat;455
24242;Liorac-sur-Louyre;236
24243;Lisle;896
24244;Lolme;212
24245;Loubejac;281
24246;Lunas;347
24247;Lusignac;189
24248;Lussas-et-Nontronneau;311
24249;Manaurie;157
24251;Manzac-sur-Vern;586
24252;Marcillac-Saint-Quentin;786
24253;Mareuil;1 090
24254;Marnac;186
24255;Marquay;573
24256;Marsac-sur-l'Isle;3 117
24257;Marsal�s;244
24258;Marsaneix;1 075
24259;Maurens;1 046
24260;Mauzac-et-Grand-Castang;894
24261;Mauzens-et-Miremont;321
24262;Mayac;306
24263;Mazeyrolles;338
24264;M�nesplet;1 777
24266;Mensignac;1 513
24267;Mescoules;172
24268;Meyrals;588
24269;Mialet;666
24270;Milhac-d'Auberoche;584
24271;Milhac-de-Nontron;541
24272;Minzac;454
24273;Moli�res;323
24274;Monbazillac;906
24276;Monestier;375
24277;Monfaucon;293
24278;Monmadal�s;79
24279;Monmarv�s;60
24280;Monpazier;548
24281;Monsac;195
24282;Monsaguel;156
24283;Monsec;214
24284;Montagnac-d'Auberoche;145
24285;Montagnac-la-Crempse;380
24286;Montagrier;515
24287;Montaut;127
24288;Montazeau;309
24289;Montcaret;1 437
24290;Montferrand-du-P�rigord;163
24291;Montignac;2 814
24292;Montpeyroux;458
24293;Monplaisant;275
24294;Montpon-M�nest�rol;5 495
24295;Montrem;1 262
24296;Mouleydier;1 183
24297;Moulin-Neuf;901
24298;Mouzens;238
24299;Mussidan;2 847
24300;Nabirat;378
24301;Nadaillac;328
24302;Nailhac;306
24303;Nanteuil-Auriac-de-Bourzac;204
24304;Nantheuil;960
24305;Nanthiat;252
24306;Nastringues;102
24307;Naussannes;214
24308;N�grondes;833
24309;Neuvic;3 563
24310;Nojals-et-Clotte;219
24311;Nontron;3 196
24312;Notre-Dame-de-Sanilhac;3 078
24313;Orliac;61
24314;Orliaguet;101
24316;Parcoul;404
24317;Paulin;268
24318;Paunat;309
24319;Paussac-et-Saint-Vivien;436
24320;Payzac;1 005
24321;Pazayac;836
24322;P�rigueux;30 036
24323;Petit-Bersac;173
24324;Peyrignac;551
24325;Peyrillac-et-Millac;223
24326;Peyzac-le-Moustier;187
24327;Pezuls;111
24328;Pi�gut-Pluviers;1 226
24329;Le Pizou;1 305
24330;Plazac;687
24331;Pomport;820
24333;Ponteyraud;47
24334;Pontours;215
24335;Port-Sainte-Foy-et-Ponchapt;2 498
24336;Prats-de-Carlux;530
24337;Prats-du-P�rigord;149
24338;Pressignac-Vicq;476
24339;Preyssac-d'Excideuil;173
24340;Prigonrieux;4 176
24341;Proissans;968
24343;Puymangou;96
24344;Puyrenier;63
24345;Queyssac;458
24346;Quinsac;388
24347;Rampieux;142
24348;Razac-d'Eymet;302
24349;Razac-de-Saussignac;347
24350;Razac-sur-l'Isle;2 400
24351;Ribagnac;331
24352;Rib�rac;4 017
24353;La Rochebeaucourt-et-Argentine;326
24354;La Roche-Chalais;2 932
24355;La Roque-Gageac;449
24356;Rouffignac-Saint-Cernin-de-Reilhac;1 569
24357;Rouffignac-de-Sigoul�s;347
24359;Sadillac;110
24360;Sagelat;311
24361;Saint-Agne;422
24362;Sainte-Alv�re;847
24363;Saint-Amand-de-Belv�s;108
24364;Saint-Amand-de-Coly;398
24365;Saint-Amand-de-Vergt;247
24366;Saint-Andr�-d'Allas;823
24367;Saint-Andr�-de-Double;163
24368;Saint-Antoine-Cumond;366
24369;Saint-Antoine-d'Auberoche;162
24370;Saint-Antoine-de-Breuilh;1 967
24371;Saint-Aquilin;491
24372;Saint-Astier;5 497
24373;Saint-Aubin-de-Cadelech;323
24374;Saint-Aubin-de-Lanquais;318
24375;Saint-Aubin-de-Nabirat;137
24376;Saint-Aulaye;1 362
24377;Saint-Avit-de-Vialard;169
24378;Saint-Avit-Rivi�re;76
24379;Saint-Avit-S�nieur;465
24380;Saint-Barth�lemy-de-Bellegarde;514
24381;Saint-Barth�lemy-de-Bussi�re;227
24382;Saint-Capraise-de-Lalinde;525
24383;Saint-Capraise-d'Eymet;147
24384;Saint-Cassien;23
24385;Saint-Cernin-de-Labarde;204
24386;Saint-Cernin-de-l'Herm;231
24388;Saint-Chamassy;529
24389;Saint-Cirq;131
24390;Saint-Cr�pin-d'Auberoche;310
24391;Saint-Cr�pin-de-Richemont;194
24392;Saint-Cr�pin-et-Carlucet;544
24393;Sainte-Croix;87
24394;Sainte-Croix-de-Mareuil;138
24395;Saint-Cybranet;410
24396;Saint-Cyprien;1 618
24397;Saint-Cyr-les-Champagnes;278
24398;Saint-Est�phe;598
24399;Saint-�tienne-de-Puycorbier;116
24401;Sainte-Eulalie-d'Ans;287
24402;Sainte-Eulalie-d'Eymet;82
24403;Saint-F�lix-de-Bourdeilles;69
24404;Saint-F�lix-de-Reillac-et-Mortemart;208
24405;Saint-F�lix-de-Villadeix;296
24406;Sainte-Foy-de-Belv�s;135
24407;Sainte-Foy-de-Longas;240
24408;Saint-Front-d'Alemps;262
24409;Saint-Front-de-Pradoux;1 161
24410;Saint-Front-la-Rivi�re;516
24411;Saint-Front-sur-Nizonne;155
24412;Saint-Geni�s;963
24413;Saint-Georges-Blancaneix;227
24414;Saint-Georges-de-Montclard;284
24415;Saint-G�raud-de-Corps;190
24416;Saint-Germain-de-Belv�s;181
24417;Saint-Germain-des-Pr�s;532
24418;Saint-Germain-du-Salembre;929
24419;Saint-Germain-et-Mons;784
24420;Saint-G�ry;226
24421;Saint-Geyrac;220
24422;Saint-Hilaire-d'Estissac;111
24423;Sainte-Innocence;98
24424;Saint-Jean-d'Ataux;120
24425;Saint-Jean-de-C�le;364
24426;Saint-Jean-d'Estissac;162
24427;Saint-Jean-d'Eyraud;189
24428;Saint-Jory-de-Chalais;551
24429;Saint-Jory-las-Bloux;247
24430;Saint-Julien-de-Bourdeilles;83
24431;Saint-Julien-de-Crempse;220
24432;Saint-Julien-de-Lampon;622
24433;Saint-Julien-d'Eymet;106
24434;Saint-Just;124
24435;Saint-Laurent-des-B�tons;205
24436;Saint-Laurent-des-Hommes;1 048
24437;Saint-Laurent-des-Vignes;900
24438;Saint-Laurent-la-Vall�e;265
24439;Saint-Laurent-sur-Manoire;945
24441;Saint-L�on-d'Issigeac;114
24442;Saint-L�on-sur-l'Isle;2 070
24443;Saint-L�on-sur-V�z�re;429
24444;Saint-Louis-en-l'Isle;278
24445;Saint-Marcel-du-P�rigord;151
24446;Saint-Marcory;55
24447;Sainte-Marie-de-Chignac;585
24448;Saint-Martial-d'Albar�de;485
24449;Saint-Martial-d'Artenset;986
24450;Saint-Martial-de-Nabirat;616
24451;Saint-Martial-de-Valette;821
24452;Saint-Martial-Viveyrol;202
24453;Saint-Martin-de-Fressengeas;368
24454;Saint-Martin-de-Gurson;644
24455;Saint-Martin-de-Rib�rac;711
24456;Saint-Martin-des-Combes;188
24457;Saint-Martin-l'Astier;137
24458;Saint-Martin-le-Pin;289
24459;Saint-Maime-de-P�reyrol;276
24460;Saint-M�ard-de-Dr�ne;484
24461;Saint-M�ard-de-Gur�on;770
24462;Saint-M�dard-de-Mussidan;1 753
24463;Saint-M�dard-d'Excideuil;526
24464;Saint-Mesmin;293
24465;Saint-Michel-de-Double;253
24466;Saint-Michel-de-Montaigne;351
24468;Saint-Michel-de-Villadeix;317
24470;Sainte-Mondane;269
24471;Sainte-Nathal�ne;578
24472;Saint-Nexans;909
24473;Sainte-Orse;380
24474;Saint-Pancrace;162
24475;Saint-Pantaly-d'Ans;154
24476;Saint-Pantaly-d'Excideuil;150
24477;Saint-Pardoux-de-Dr�ne;211
24478;Saint-Pardoux-et-Vielvic;204
24479;Saint-Pardoux-la-Rivi�re;1 215
24480;Saint-Paul-de-Serre;264
24481;Saint-Paul-la-Roche;525
24482;Saint-Paul-Lizonne;267
24483;Saint-Perdoux;136
24484;Saint-Pierre-de-Chignac;860
24485;Saint-Pierre-de-C�le;480
24486;Saint-Pierre-de-Frugie;380
24487;Saint-Pierre-d'Eyraud;1 762
24488;Saint-Pompont;431
24489;Saint-Priest-les-Foug�res;377
24490;Saint-Privat-des-Pr�s;600
24491;Saint-Rabier;598
24492;Sainte-Radegonde;59
24493;Saint-Rapha�l;108
24494;Saint-R�my;448
24495;Saint-Romain-de-Monpazier;92
24496;Saint-Romain-et-Saint-Cl�ment;328
24497;Sainte-Sabine-Born;385
24498;Saint-Saud-Lacoussi�re;859
24499;Saint-Sauveur;815
24500;Saint-Sauveur-Lalande;144
24501;Saint-Seurin-de-Prats;472
24502;Saint-S�verin-d'Estissac;95
24503;Saint-Sulpice-de-Mareuil;118
24504;Saint-Sulpice-de-Roumagnac;251
24505;Saint-Sulpice-d'Excideuil;313
24507;Sainte-Trie;114
24508;Saint-Victor;210
24509;Saint-Vincent-de-Connezac;622
24510;Saint-Vincent-de-Cosse;352
24511;Saint-Vincent-Jalmoutiers;240
24512;Saint-Vincent-le-Paluel;269
24513;Saint-Vincent-sur-l'Isle;280
24514;Saint-Vivien;274
24515;Salagnac;830
24516;Salignac-Eyvigues;1 171
24517;Salles-de-Belv�s;76
24518;Salon;272
24519;Sarlande;409
24520;Sarlat-la-Can�da;9 259
24521;Sarliac-sur-l'Isle;1 051
24522;Sarrazac;373
24523;Saussignac;429
24524;Savignac-de-Miremont;171
24525;Savignac-de-Nontron;192
24526;Savignac-L�drier;722
24527;Savignac-les-�glises;969
24528;Sceau-Saint-Angel;124
24529;Segonzac;206
24530;Sencenac-Puy-de-Fourches;236
24531;Sergeac;219
24532;Serres-et-Montguyard;237
24533;Servanches;94
24534;Sigoul�s;944
24535;Simeyrols;252
24536;Singleyrac;312
24537;Siorac-de-Rib�rac;257
24538;Siorac-en-P�rigord;1 022
24540;Sorges;1 305
24541;Soudat;90
24542;Soulaures;77
24543;Sourzac;1 107
24544;Tamni�s;381
24545;Teillots;99
24546;Temple-Laguyon;45
24547;Terrasson-Lavilledieu;6 212
24548;Teyjat;277
24549;Th�nac;371
24550;Thenon;1 267
24551;Thiviers;3 031
24552;Thonac;259
24553;Tocane-Saint-Apre;1 668
24554;La Tour-Blanche;422
24555;Tourtoirac;652
24557;Tr�lissac;6 836
24558;Tr�molat;595
24559;Tursac;347
24560;Urval;113
24561;Valeuil;388
24562;Vallereuil;285
24563;Valojoulx;274
24564;Vanxains;702
24565;Varaignes;418
24566;Varennes;452
24567;Vaunac;272
24568;V�lines;1 109
24569;Vendoire;151
24570;Verdon;46
24571;Vergt;1 625
24572;Vergt-de-Biron;188
24573;Verteillac;644
24574;Veyrignac;333
24575;Veyrines-de-Domme;223
24576;Veyrines-de-Vergt;254
24577;V�zac;615
24579;Vieux-Mareuil;347
24580;Villac;257
24581;Villamblard;853
24582;Villars;476
24584;Villefranche-de-Lonchat;960
24585;Villefranche-du-P�rigord;717
24586;Villetoureix;889
24587;Vitrac;857
25001;Abbans-Dessous;244
25002;Abbans-Dessus;301
25003;Abbenans;352
25004;Abb�villers;1 047
25005;Accolans;101
25006;Adam-l�s-Passavant;99
25007;Adam-l�s-Vercel;105
25008;Aibre;472
25009;A�ssey;179
25011;Allenjoie;744
25012;Les Alli�s;132
25013;Allondans;233
25014;Amagney;743
25015;Amancey;664
25016;Amathay-V�signeux;153
25017;Amondans;91
25018;Anteuil;655
25019;Appenans;411
25020;Arbouans;958
25021;Arc-et-Senans;1 562
25022;Arcey;1 439
25024;Ar�on;798
25025;Arc-sous-Cicon;669
25026;Arc-sous-Montenot;219
25027;Arguel;269
25028;Athose;181
25029;Aubonne;232
25030;Audeux;435
25031;Audincourt;14 552
25032;Autechaux;422
25033;Autechaux-Roide;550
25035;Les Auxons;2 560
25036;Avanne-Aveney;2 306
25038;Avilley;171
25039;Avoudrey;888
25040;Badevel;845
25041;Bannans;335
25042;Le Barboux;246
25043;Bart;1 983
25044;Bartherans;49
25045;Battenans-les-Mines;60
25046;Battenans-Varin;82
25047;Baume-les-Dames;5 291
25048;Bavans;3 718
25049;Belfays;131
25050;Le B�lieu;380
25051;Belleherbe;593
25052;Belmont;64
25053;Belvoir;99
25054;Berche;475
25055;Berthelange;303
25056;Besan�on;116 952
25057;Bethoncourt;5 806
25058;Beure;1 361
25059;Beutal;284
25060;Bians-les-Usiers;617
25061;Bief;105
25062;Le Bizot;283
25063;Blamont;1 168
25065;Blarians;61
25066;Blussangeaux;80
25067;Blussans;195
25070;Bolandoz;372
25071;Bondeval;478
25072;Bonnal;26
25073;Bonnay;852
25074;Bonn�tage;847
25075;Bonnevaux;362
25076;Bonnevaux-le-Prieur�;112
25077;La Bosse;75
25078;Bouclans;968
25079;Boujailles;402
25082;Bourguignon;954
25083;Bournois;196
25084;Boussi�res;1 089
25085;Bouverans;359
25086;Braillans;161
25087;Branne;176
25088;Breconchaux;94
25089;Bremondans;84
25090;Br�res;53
25091;Les Br�seux;477
25092;La Breteni�re;64
25093;Bretigney;77
25094;Bretigney-Notre-Dame;111
25095;Bretonvillers;264
25096;Brey-et-Maison-du-Bois;96
25097;Brognard;450
25098;Buffard;151
25099;Bugny;198
25100;Bulle;410
25101;Burgille;550
25102;Burnevillers;44
25103;Busy;597
25104;By;65
25105;Byans-sur-Doubs;516
25106;Cadem�ne;81
25107;Cendrey;179
25108;Cernay-l'�glise;305
25109;Cessey;343
25110;Chaffois;934
25111;Chal�ze;362
25112;Chalezeule;1 247
25113;Chamesey;119
25114;Chamesol;395
25115;Champagney;260
25116;Champlive;260
25117;Champoux;90
25119;Champvans-les-Moulins;355
25120;Chantrans;419
25121;Chapelle-des-Bois;258
25122;Chapelle-d'Huin;512
25123;Charbonni�res-les-Sapins;193
25124;Charmauvillers;274
25125;Charmoille;326
25126;Charnay;474
25127;Charquemont;2 539
25128;Chasnans;269
25129;Chassagne-Saint-Denis;118
25130;Ch�teauvieux-les-Foss�s;12
25131;Ch�telblanc;119
25132;Ch�tillon-Guyotte;128
25133;Ch�tillon-le-Duc;1 931
25134;Ch�tillon-sur-Lison;10
25136;Chaucenne;527
25137;Chaudefontaine;210
25138;Les Terres-de-Chaux;145
25139;La Chaux;452
25140;Chaux-l�s-Clerval;172
25141;Chaux-l�s-Passavant;146
25142;Chaux-Neuve;296
25143;Chay;201
25145;Chazot;121
25147;Chemaudin;1 501
25148;La Chenalotte;467
25149;Chenecey-Buillon;541
25150;Chevigney-sur-l'Ognon;252
25151;Chevigney-l�s-Vercel;122
25152;La Chevillotte;125
25153;Chevroz;112
25154;Chouzelot;274
25155;Cl�ron;319
25156;Clerval;1 035
25157;La Cluse-et-Mijoux;1 232
25159;Colombier-Fontaine;1 356
25160;Les Combes;731
25161;Consolation-Maisonnettes;31
25162;Corcelles-Ferri�res;191
25163;Corcelle-Mieslot;109
25164;Corcondray;144
25166;C�tebrune;70
25170;Courcelles-l�s-Montb�liard;1 057
25171;Courcelles;99
25172;Courchapon;185
25173;Cour-Saint-Maurice;167
25174;Courtefontaine;244
25175;Courtetain-et-Salans;86
25176;Courvi�res;294
25177;Crosey-le-Grand;165
25178;Crosey-le-Petit;128
25179;Le Crouzet;59
25180;Crouzet-Migette;125
25181;Cubrial;135
25182;Cubry;81
25183;Cusance;77
25184;Cuse-et-Adrisans;286
25185;Cussey-sur-Lison;61
25186;Cussey-sur-l'Ognon;979
25187;Dambelin;480
25188;Dambenois;757
25189;Dammartin-les-Templiers;221
25190;Dampierre-les-Bois;1 658
25191;Dampierre-sur-le-Doubs;475
25192;Dampjoux;173
25193;Damprichard;1 817
25194;Dannemarie;111
25195;Dannemarie-sur-Cr�te;1 365
25196;Dasle;1 423
25197;Deluz;628
25198;D�sandans;717
25199;D�servillers;346
25200;Devecey;1 374
25201;Dommartin;644
25202;Dompierre-les-Tilleuls;255
25203;Domprel;157
25204;Doubs;2 728
25207;Dung;646
25208;Durnes;158
25209;�chay;129
25210;�chenans;142
25211;�chevannes;84
25212;�cole-Valentin;2 336
25213;Les �corces;687
25214;�cot;501
25215;L' �couvotte;97
25216;�curcey;277
25217;�magny;592
25218;�penouse;140
25219;�penoy;615
25220;�peugney;568
25221;Esnans;55
25222;�talans;1 219
25223;�ternoz;345
25224;�touvans;783
25225;�trabonne;190
25226;�trappe;196
25227;�tray;246
25228;�tupes;3 607
25229;�villers;340
25230;Exincourt;3 186
25231;Eysson;104
25232;Faimbe;109
25233;Fallerans;261
25234;Ferri�res-le-Lac;177
25235;Ferri�res-les-Bois;318
25236;Fertans;261
25237;Fesches-le-Ch�tel;2 251
25238;Fessevillers;164
25239;Feule;186
25240;Les Fins;3 022
25241;Flagey;145
25242;Flagey-Rigney;98
25243;Flangebouche;724
25244;Fleurey;95
25245;Fontain;988
25246;Fontaine-l�s-Clerval;268
25247;Fontenelle-Montby;101
25248;Les Fontenelles;550
25249;Fontenotte;60
25250;Foucherans;455
25251;Fourbanne;173
25252;Fourcatier-et-Maison-Neuve;95
25253;Fourg;319
25254;Les Fourgs;1 272
25255;Fournet-Blancheroche;347
25256;Frambouhans;865
25257;Franey;299
25258;Franois;2 115
25259;Frasne;1 908
25261;Froidevaux;65
25262;Fuans;489
25263;Gellin;228
25264;G�monval;79
25265;Geneuille;1 358
25266;Geney;152
25267;Gennes;632
25268;Germ�fontaine;133
25269;Germondans;62
25270;Gevresin;117
25271;Gilley;1 590
25273;Glamondans;197
25274;Glay;355
25275;Gl�re;218
25276;Gondenans-Montby;173
25277;Gondenans-les-Moulins;77
25278;Gonsans;559
25279;Gouhelans;107
25280;Goumois;174
25281;Goux-l�s-Dambelin;268
25282;Goux-les-Usiers;727
25283;Goux-sous-Landet;73
25284;Grand-Charmont;5 480
25285;Grand'Combe-Ch�teleu;1 432
25286;Grand'Combe-des-Bois;135
25287;Grandfontaine;1 500
25288;Fournets-Luisans;645
25289;Grandfontaine-sur-Creuse;74
25290;La Grange;91
25293;Granges-Narboz;1 069
25295;Les Grangettes;271
25296;Les Gras;803
25297;Le Gratteris;174
25298;Grosbois;228
25299;Guillon-les-Bains;95
25300;Guyans-Durnes;274
25301;Guyans-Vennes;802
25302;Hautepierre-le-Ch�telet;110
25303;Hauterive-la-Fresse;209
25304;H�rimoncourt;3 626
25305;L' H�pital-du-Grosbois;565
25306;L' H�pital-Saint-Lieffroy;99
25307;Les H�pitaux-Neufs;783
25308;Les H�pitaux-Vieux;411
25309;Houtaud;1 018
25310;Huanne-Montmartin;84
25311;Hy�mondans;193
25312;Hy�vre-Magny;82
25313;Hy�vre-Paroisse;184
25314;Indevillers;239
25315;L' Isle-sur-le-Doubs;3 108
25316;Issans;259
25317;Jallerange;206
25318;Jougne;1 577
25319;Labergement-du-Navois;101
25320;Labergement-Sainte-Marie;1 161
25321;Villers-le-Lac;4 680
25322;Laire;390
25323;Laissey;453
25324;Lanans;141
25325;Landresse;231
25326;Lantenne-Verti�re;532
25327;Lanthenans;67
25328;Larnod;718
25329;Laval-le-Prieur�;34
25330;Lavans-Quingey;206
25331;Lavans-Vuillafans;226
25332;Lavernay;573
25333;Laviron;348
25334;Levier;2 020
25335;Liebvillers;162
25336;Liesle;516
25338;Lizine;81
25339;Lods;225
25340;Lombard;214
25341;Lomont-sur-Cr�te;164
25342;Longechaux;76
25343;Longemaison;133
25344;Longevelle-l�s-Russey;42
25345;Longevelle-sur-Doubs;679
25346;Longeville;165
25347;La Longeville;737
25348;Longevilles-Mont-d'Or;457
25349;Loray;488
25350;Lougres;784
25351;Le Luhier;199
25354;Luxiol;162
25355;Magny-Ch�telard;52
25356;Ma�che;4 282
25357;Maisons-du-Bois-Li�vremont;687
25359;Malans;167
25360;Malbrans;138
25361;Malbuisson;807
25362;Malpas;256
25364;Mamirolle;1 749
25365;Mancenans;326
25366;Mancenans-Lizerne;186
25367;Mandeure;4 852
25368;Marchaux;1 208
25369;Marvelise;146
25370;Mathay;2 162
25371;Mazerolles-le-Salin;211
25372;M�di�re;323
