COM;NCC;POP
23230;Saint-Pierre-Ch�rignat;173
23232;Saint-Pierre-Bellevue;218
23233;Saint-Pierre-le-Bost;135
23234;Saint-Priest;160
23235;Saint-Priest-la-Feuille;783
23236;Saint-Priest-la-Plaine;263
23237;Saint-Priest-Palus;54
23238;Saint-Quentin-la-Chabanne;399
23239;Saint-S�bastien;657
23240;Saint-Silvain-Bas-le-Roc;416
23241;Saint-Silvain-Bellegarde;203
23242;Saint-Silvain-Montaigut;197
23243;Saint-Silvain-sous-Toulx;160
23244;Saint-Sulpice-le-Dunois;620
23245;Saint-Sulpice-le-Gu�r�tois;1 989
23246;Saint-Sulpice-les-Champs;358
23247;Saint-Vaury;1 778
23248;Saint-Victor-en-Marche;381
23249;Saint-Yrieix-la-Montagne;221
23250;Saint-Yrieix-les-Bois;288
23251;Tardes;138
23252;Tercillat;159
23253;Thauron;177
23254;Toulx-Sainte-Croix;266
23255;Trois-Fonds;122
23257;Valli�re;743
23258;Vareilles;312
23259;Verneiges;111
23260;Vidaillat;154
23261;Viersat;302
23262;Vigeville;169
23263;Villard;368
23264;La Villedieu;49
23265;La Villeneuve;68
23266;La Villetelle;169
24001;Abjat-sur-Bandiat;629
24002;Agonac;1 750
24004;Ajat;336
24005;Alles-sur-Dordogne;379
24006;Allas-les-Mines;210
24007;Allemans;541
24008;Angoisse;622
24009;Anlhiac;279
24010;Annesse-et-Beaulieu;1 481
24011;Antonne-et-Trigonant;1 233
24012;Archignac;347
24014;Aubas;633
24015;Audrix;286
24016;Augignac;815
24018;Auriac-du-P�rigord;384
24019;Azerat;449
24020;La Bachellerie;908
24021;Badefols-d'Ans;425
24022;Badefols-sur-Dordogne;212
24023;Baneuil;355
24024;Bardou;43
24025;Bars;232
24026;Bassillac et Auberoche;4 424
24027;Bayac;347
24028;Beaumontois en P�rigord;1 868
24029;Beaupouyet;491
24030;Beauregard-de-Terrasson;729
24031;Beauregard-et-Bassac;269
24032;Beauronne;363
24034;Beleymas;279
24035;Pays de Belv�s;1 454
24036;Berbigui�res;176
24037;Bergerac;27 419
24038;Bertric-Bur�e;461
24039;Besse;155
24040;Beynac-et-Cazenac;552
24042;Biras;664
24043;Biron;191
24045;Boisse;248
24046;Boisseuilh;118
24048;Bonneville-et-Saint-Avit-de-Fumadi�res;311
24050;Borr�ze;347
24051;Bosset;207
24052;Bouillac;127
24053;Boulazac Isle Manoire;10 510
24054;Bouniagues;579
24055;Bourdeilles;739
24056;Le Bourdeix;234
24057;Bourg-des-Maisons;65
24058;Bourg-du-Bost;233
24059;Bourgnac;351
24060;Bourniquel;66
24061;Bourrou;133
24062;Bouteilles-Saint-S�bastien;172
24063;Bouzic;152
24064;Brant�me en P�rigord;2 241
24066;Brouchaud;227
24067;Le Bugue;2 656
24068;Le Buisson-de-Cadouin;1 999
24069;Bussac;385
24070;Busserolles;506
24071;Bussi�re-Badil;402
24073;Cal�s;398
24074;Calviac-en-P�rigord;496
24075;Campagnac-l�s-Quercy;282
24076;Campagne;383
24077;Campsegret;390
24079;Cantillac;190
24080;Capdrot;485
24081;Carlux;627
24082;Carsac-Aillac;1 592
24083;Carsac-de-Gurson;199
24084;Carves;104
24085;La Cassagne;154
24086;Castelnaud-la-Chapelle;471
24087;Castels et B�zenac;799
24088;Cause-de-Cl�rans;346
24089;Cazoul�s;469
24090;Celles;572
24091;C�nac-et-Saint-Julien;1 201
24094;Chalagnac;429
24095;Chalais;392
24096;Champagnac-de-Belair;730
24097;Champagne-et-Fontaine;407
24098;Champcevinel;2 840
24100;Champniers-et-Reilhac;478
24101;Champs-Romain;301
24102;Chancelade;4 298
24104;Chant�rac;620
24105;Chapdeuil;130
24106;La Chapelle-Aubareil;530
24107;La Chapelle-Faucher;422
24108;La Chapelle-Gonaguet;1 068
24109;La Chapelle-Gr�signac;107
24110;La Chapelle-Montabourlet;68
24111;La Chapelle-Montmoreau;71
24113;La Chapelle-Saint-Jean;92
24114;Chassaignes;69
24115;Ch�teau-l'�v�que;2 128
24116;Ch�tres;190
24117;Les Coteaux P�rigourdins;583
24119;Cherval;274
24120;Cherveix-Cubas;593
24121;Chourgnac;64
24122;Cladech;100
24123;Clermont-de-Beauregard;102
24124;Clermont-d'Excideuil;240
24126;Colombier;244
24127;Coly;218
24128;Comberanche-et-�peluche;166
24129;Condat-sur-Trincou;467
24130;Condat-sur-V�z�re;904
24131;Connezac;78
24132;Conne-de-Labarde;243
24133;La Coquille;1 344
24134;Corgnac-sur-l'Isle;822
24135;Cornille;673
24136;Coubjours;132
24137;Coulaures;747
24138;Coulounieix-Chamiers;8 108
24139;Coursac;2 111
24140;Cours-de-Pile;1 612
24141;Coutures;189
24142;Coux et Bigaroque-Mouzens;1 220
24143;Couze-et-Saint-Front;726
24144;Creyssac;95
24145;Creysse;1 756
24146;Creyssensac-et-Pissot;256
24147;Cubjac-Auv�z�re-Val d'Ans;1 091
24148;Cun�ges;296
24150;Daglan;560
24151;Doissat;108
24152;Domme;923
24153;La Dornac;412
24154;Douchapt;361
24155;Douville;452
24156;La Douze;1 133
24157;Douzillac;807
24158;Dussac;406
24159;�chourgnac;401
24160;�glise-Neuve-de-Vergt;541
24161;�glise-Neuve-d'Issac;139
24162;Escoire;424
24163;�touars;151
24164;Excideuil;1 175
24165;Eygurande-et-Gardedeuil;398
24167;Eymet;2 662
24168;Plaisance;430
24170;Eyvirat;290
24171;Eyzerac;565
24172;Les Eyzies-de-Tayac-Sireuil;815
24174;Fanlac;131
24175;Les Farges;317
24176;Faurilles;35
24177;Faux;616
24179;La Feuillade;734
24180;Firbeix;299
24181;Flaugeac;326
24182;Le Fleix;1 513
24183;Fleurac;247
24184;Florimont-Gaumier;144
24186;Fonroque;314
24188;Fossemagne;565
24189;Fougueyrolles;495
24190;Fouleix;242
24191;Fraisse;169
24192;Gabillou;96
24193;Gageac-et-Rouillac;432
24194;Gardonne;1 560
24195;Gaugeac;119
24196;G�nis;459
24197;Ginestet;731
24198;La Gonterie-Boulouneix;248
24199;Gout-Rossignol;384
24200;Grand-Brassac;529
24202;Granges-d'Ans;157
24205;Grignols;648
24206;Grives;141
24207;Grol�jac;644
24208;Grun-Bordas;218
24209;Hautefaye;130
24210;Hautefort;962
24211;Issac;436
24212;Issigeac;760
24213;Jaure;168
24214;Javerlhac-et-la-Chapelle-Saint-Robert;858
24215;Jayac;177
24216;La Jemaye-Ponteyraud;153
24217;Journiac;455
24218;Jumilhac-le-Grand;1 249
24220;Lacropte;660
24221;Rudeau-Ladosse;161
24222;La Force;2 603
24223;Lalinde;2 848
24224;Lamonzie-Montastruc;715
24225;Lamonzie-Saint-Martin;2 464
24226;Lamothe-Montravel;1 311
24227;Lanouaille;1 015
24228;Lanquais;499
24229;Le Lardin-Saint-Lazare;1 808
24230;Larzac;135
24231;Lavalade;87
24232;Lavaur;66
24233;Laveyssi�re;138
24234;Les L�ches;363
24236;L�guillac-de-l'Auche;989
24237;Lembras;1 152
24238;Lempzours;135
24240;Limeuil;341
24241;Limeyrat;450
24242;Liorac-sur-Louyre;236
24243;Lisle;904
24244;Lolme;199
24245;Loubejac;272
24246;Lunas;351
24247;Lusignac;185
24248;Lussas-et-Nontronneau;312
24249;Manaurie;146
24251;Manzac-sur-Vern;596
24252;Marcillac-Saint-Quentin;779
24253;Mareuil en P�rigord;2 451
24254;Marnac;186
24255;Marquay;573
24256;Marsac-sur-l'Isle;3 131
24257;Marsal�s;243
24259;Maurens;1 045
24260;Mauzac-et-Grand-Castang;887
24261;Mauzens-et-Miremont;299
24262;Mayac;327
24263;Mazeyrolles;328
24264;M�nesplet;1 795
24266;Mensignac;1 534
24267;Mescoules;169
24268;Meyrals;621
24269;Mialet;626
24271;Milhac-de-Nontron;526
24272;Minzac;456
24273;Moli�res;326
24274;Monbazillac;870
24276;Monestier;376
24277;Monfaucon;302
24278;Monmadal�s;82
24279;Monmarv�s;64
24280;Monpazier;502
24281;Monsac;194
24282;Monsaguel;159
24284;Montagnac-d'Auberoche;147
24285;Montagnac-la-Crempse;381
24286;Montagrier;523
24287;Montaut;129
24288;Montazeau;305
24289;Montcaret;1 431
24290;Montferrand-du-P�rigord;158
24291;Montignac;2 807
24292;Montpeyroux;447
24293;Monplaisant;286
24294;Montpon-M�nest�rol;5 466
24295;Montrem;1 260
24296;Mouleydier;1 150
24297;Moulin-Neuf;908
24299;Mussidan;2 730
24300;Nabirat;376
24301;Nadaillac;360
24302;Nailhac;322
24303;Nanteuil-Auriac-de-Bourzac;208
24304;Nantheuil;956
24305;Nanthiat;245
24306;Nastringues;103
24307;Naussannes;235
24308;N�grondes;850
24309;Neuvic;3 539
24311;Nontron;3 121
24312;Sanilhac;4 489
24313;Orliac;61
24314;Orliaguet;103
24316;Parcoul-Chenaud;747
24317;Paulin;259
24318;Paunat;305
24319;Paussac-et-Saint-Vivien;450
24320;Payzac;985
24321;Pazayac;854
24322;P�rigueux;29 829
24323;Petit-Bersac;178
24324;Peyrignac;583
24325;Peyrillac-et-Millac;223
24326;Peyzac-le-Moustier;179
24327;Pezuls;113
24328;Pi�gut-Pluviers;1 182
24329;Le Pizou;1 312
24330;Plazac;695
24331;Pomport;769
24334;Pontours;201
24335;Port-Sainte-Foy-et-Ponchapt;2 503
24336;Prats-de-Carlux;552
24337;Prats-du-P�rigord;146
24338;Pressignac-Vicq;452
24339;Preyssac-d'Excideuil;180
24340;Prigonrieux;4 154
24341;Proissans;991
24345;Queyssac;464
24346;Quinsac;375
24347;Rampieux;149
24348;Razac-d'Eymet;292
24349;Razac-de-Saussignac;341
24350;Razac-sur-l'Isle;2 384
24351;Ribagnac;324
24352;Rib�rac;3 932
24353;La Rochebeaucourt-et-Argentine;308
24354;La Roche-Chalais;2 970
24355;La Roque-Gageac;467
24356;Rouffignac-Saint-Cernin-de-Reilhac;1 584
24357;Rouffignac-de-Sigoul�s;331
24359;Sadillac;115
24360;Sagelat;304
24361;Saint-Agne;435
24362;Val de Louyre et Caudeau;1 623
24364;Saint-Amand-de-Coly;392
24365;Saint-Amand-de-Vergt;250
24366;Saint-Andr�-d'Allas;829
24367;Saint-Andr�-de-Double;168
24370;Saint-Antoine-de-Breuilh;1 932
24371;Saint-Aquilin;491
24372;Saint-Astier;5 530
24373;Saint-Aubin-de-Cadelech;330
24374;Saint-Aubin-de-Lanquais;328
24375;Saint-Aubin-de-Nabirat;136
24376;Saint Aulaye-Puymangou;1 448
24377;Saint-Avit-de-Vialard;162
24378;Saint-Avit-Rivi�re;77
24379;Saint-Avit-S�nieur;474
24380;Saint-Barth�lemy-de-Bellegarde;515
24381;Saint-Barth�lemy-de-Bussi�re;211
24382;Saint-Capraise-de-Lalinde;527
24383;Saint-Capraise-d'Eymet;148
24384;Saint-Cassien;30
24385;Saint-Cernin-de-Labarde;205
24386;Saint-Cernin-de-l'Herm;233
24388;Saint-Chamassy;527
24389;Saint-Cirq;130
24390;Saint-Cr�pin-d'Auberoche;341
24391;Saint-Cr�pin-de-Richemont;213
24392;Saint-Cr�pin-et-Carlucet;527
24393;Sainte-Croix;87
24394;Sainte-Croix-de-Mareuil;145
24395;Saint-Cybranet;414
24396;Saint-Cyprien;1 596
24397;Saint-Cyr-les-Champagnes;257
24398;Saint-Est�phe;612
24399;Saint-�tienne-de-Puycorbier;112
24401;Sainte-Eulalie-d'Ans;287
24402;Sainte-Eulalie-d'Eymet;84
24403;Saint-F�lix-de-Bourdeilles;67
24404;Saint-F�lix-de-Reillac-et-Mortemart;193
24405;Saint-F�lix-de-Villadeix;297
24406;Sainte-Foy-de-Belv�s;138
24407;Sainte-Foy-de-Longas;238
24408;Saint-Front-d'Alemps;267
24409;Saint-Front-de-Pradoux;1 154
24410;Saint-Front-la-Rivi�re;528
24411;Saint-Front-sur-Nizonne;157
24412;Saint-Geni�s;947
24413;Saint-Georges-Blancaneix;226
24414;Saint-Georges-de-Montclard;292
24415;Saint-G�raud-de-Corps;222
24416;Saint-Germain-de-Belv�s;178
24417;Saint-Germain-des-Pr�s;538
24418;Saint-Germain-du-Salembre;932
24419;Saint-Germain-et-Mons;795
24420;Saint-G�ry;233
24421;Saint-Geyrac;203
24422;Saint-Hilaire-d'Estissac;108
24423;Sainte-Innocence;97
24424;Saint-Jean-d'Ataux;119
24425;Saint-Jean-de-C�le;367
24426;Saint-Jean-d'Estissac;168
24427;Saint-Jean-d'Eyraud;186
24428;Saint-Jory-de-Chalais;570
24429;Saint-Jory-las-Bloux;238
24431;Saint-Julien-de-Crempse;227
24432;Saint-Julien-de-Lampon;619
24433;Saint-Julien-d'Eymet;108
24434;Saint-Just;125
24436;Saint-Laurent-des-Hommes;1 025
24437;Saint-Laurent-des-Vignes;890
24438;Saint-Laurent-la-Vall�e;265
24441;Saint-L�on-d'Issigeac;109
24442;Saint-L�on-sur-l'Isle;2 036
24443;Saint-L�on-sur-V�z�re;428
24444;Saint-Louis-en-l'Isle;296
24445;Saint-Marcel-du-P�rigord;145
24446;Saint-Marcory;53
24448;Saint-Martial-d'Albar�de;475
24449;Saint-Martial-d'Artenset;978
24450;Saint-Martial-de-Nabirat;605
24451;Saint-Martial-de-Valette;802
24452;Saint-Martial-Viveyrol;196
24453;Saint-Martin-de-Fressengeas;361
24454;Saint-Martin-de-Gurson;662
24455;Saint-Martin-de-Rib�rac;719
24456;Saint-Martin-des-Combes;188
24457;Saint-Martin-l'Astier;139
24458;Saint-Martin-le-Pin;282
24459;Saint-Maime-de-P�reyrol;282
24460;Saint-M�ard-de-Dr�ne;488
24461;Saint-M�ard-de-Gur�on;794
24462;Saint-M�dard-de-Mussidan;1 719
24463;Saint-M�dard-d'Excideuil;528
24464;Saint-Mesmin;314
24465;Saint-Michel-de-Double;244
24466;Saint-Michel-de-Montaigne;345
24468;Saint-Michel-de-Villadeix;316
24470;Sainte-Mondane;264
24471;Sainte-Nathal�ne;578
24472;Saint-Nexans;950
24473;Sainte-Orse;362
24474;Saint-Pancrace;177
24476;Saint-Pantaly-d'Excideuil;146
24477;Saint-Pardoux-de-Dr�ne;204
24478;Saint-Pardoux-et-Vielvic;214
24479;Saint-Pardoux-la-Rivi�re;1 193
24480;Saint-Paul-de-Serre;273
24481;Saint-Paul-la-Roche;525
24482;Saint-Paul-Lizonne;266
24483;Saint-Perdoux;134
24484;Saint-Pierre-de-Chignac;867
24485;Saint-Pierre-de-C�le;467
24486;Saint-Pierre-de-Frugie;384
24487;Saint-Pierre-d'Eyraud;1 776
24488;Saint-Pompont;417
24489;Saint-Priest-les-Foug�res;380
24490;Saint Privat en P�rigord;1 153
24491;Saint-Rabier;597
24492;Sainte-Radegonde;62
24493;Saint-Rapha�l;96
24494;Saint-R�my;499
24495;Saint-Romain-de-Monpazier;100
24496;Saint-Romain-et-Saint-Cl�ment;325
24498;Saint-Saud-Lacoussi�re;844
24499;Saint-Sauveur;841
24500;Saint-Sauveur-Lalande;147
24501;Saint-Seurin-de-Prats;484
24502;Saint-S�verin-d'Estissac;105
24504;Saint-Sulpice-de-Roumagnac;270
24505;Saint-Sulpice-d'Excideuil;321
24507;Sainte-Trie;109
24508;Saint-Victor;207
24509;Saint-Vincent-de-Connezac;650
24510;Saint-Vincent-de-Cosse;358
24511;Saint-Vincent-Jalmoutiers;238
24512;Saint-Vincent-le-Paluel;267
24513;Saint-Vincent-sur-l'Isle;289
24514;Saint-Vivien;265
24515;Salagnac;799
24516;Salignac-Eyvigues;1 177
24517;Salles-de-Belv�s;72
24518;Salon;275
24519;Sarlande;418
24520;Sarlat-la-Can�da;9 030
24521;Sarliac-sur-l'Isle;1 032
24522;Sarrazac;380
24523;Saussignac;430
24524;Savignac-de-Miremont;172
24525;Savignac-de-Nontron;190
24526;Savignac-L�drier;716
24527;Savignac-les-�glises;975
24528;Sceau-Saint-Angel;122
24529;Segonzac;205
24530;Sencenac-Puy-de-Fourches;232
24531;Sergeac;215
24532;Serres-et-Montguyard;241
24533;Servanches;95
24534;Sigoul�s;951
24535;Simeyrols;259
24536;Singleyrac;290
24537;Siorac-de-Rib�rac;259
24538;Siorac-en-P�rigord;1 037
24540;Sorges et Ligueux en P�rigord;1 558
24541;Soudat;92
24542;Soulaures;86
24543;Sourzac;1 108
24544;Tamni�s;382
24545;Teillots;98
24546;Temple-Laguyon;41
24547;Terrasson-Lavilledieu;6 173
24548;Teyjat;278
24549;Th�nac;447
24550;Thenon;1 255
24551;Thiviers;2 893
24552;Thonac;257
24553;Tocane-Saint-Apre;1 667
24554;La Tour-Blanche-Cercles;605
24555;Tourtoirac;649
24557;Tr�lissac;6 628
24558;Tr�molat;637
24559;Tursac;356
24560;Urval;110
24561;Valeuil;364
24562;Vallereuil;296
24563;Valojoulx;274
24564;Vanxains;704
24565;Varaignes;418
24566;Varennes;458
24567;Vaunac;279
24568;V�lines;1 130
24569;Vendoire;141
24570;Verdon;48
24571;Vergt;1 650
24572;Vergt-de-Biron;193
24573;Verteillac;668
24574;Veyrignac;334
24575;Veyrines-de-Domme;224
24576;Veyrines-de-Vergt;260
24577;V�zac;613
24580;Villac;258
24581;Villamblard;861
24582;Villars;475
24584;Villefranche-de-Lonchat;957
24585;Villefranche-du-P�rigord;713
24586;Villetoureix;904
24587;Vitrac;807
25001;Abbans-Dessous;263
25002;Abbans-Dessus;303
25003;Abbenans;350
25004;Abb�villers;1 026
25005;Accolans;100
25006;Adam-l�s-Passavant;94
25007;Adam-l�s-Vercel;98
25008;Aibre;480
25009;A�ssey;181
25011;Allenjoie;734
25012;Les Alli�s;142
25013;Allondans;245
25014;Amagney;759
25015;Amancey;670
25016;Amathay-V�signeux;160
25017;Amondans;90
25018;Anteuil;661
25019;Appenans;384
25020;Arbouans;943
25021;Arc-et-Senans;1 639
25022;Arcey;1 434
25024;Ar�on;820
25025;Arc-sous-Cicon;676
25026;Arc-sous-Montenot;207
25027;Arguel;274
25029;Aubonne;239
25030;Audeux;432
25031;Audincourt;14 121
25032;Autechaux;418
25033;Autechaux-Roide;534
25035;Les Auxons;2 584
25036;Avanne-Aveney;2 277
25038;Avilley;170
25039;Avoudrey;896
25040;Badevel;833
25041;Bannans;365
25042;Le Barboux;251
25043;Bart;2 022
25044;Bartherans;50
25045;Battenans-les-Mines;61
25046;Battenans-Varin;79
25047;Baume-les-Dames;5 241
25048;Bavans;3 683
25049;Belfays;143
25050;Le B�lieu;422
25051;Belleherbe;604
25052;Belmont;65
25053;Belvoir;105
25054;Berche;479
25055;Berthelange;309
25056;Besan�on;116 676
25057;Bethoncourt;5 652
25058;Beure;1 378
25059;Beutal;291
25060;Bians-les-Usiers;654
25061;Bief;106
25062;Le Bizot;302
25063;Blamont;1 224
25065;Blarians;60
25066;Blussangeaux;84
25067;Blussans;196
25070;Bolandoz;385
25071;Bondeval;475
25072;Bonnal;32
25073;Bonnay;845
25074;Bonn�tage;887
25075;Bonnevaux;375
25077;La Bosse;75
25078;Bouclans;957
25079;Boujailles;415
25082;Bourguignon;946
25083;Bournois;193
25084;Boussi�res;1 089
25085;Bouverans;356
25086;Braillans;190
25087;Branne;169
25088;Breconchaux;97
25089;Bremondans;85
25090;Br�res;58
25091;Les Br�seux;489
25092;La Breteni�re;70
25093;Bretigney;73
25094;Bretigney-Notre-Dame;111
25095;Bretonvillers;275
25096;Brey-et-Maison-du-Bois;104
25097;Brognard;476
25098;Buffard;149
25099;Bugny;218
25100;Bulle;421
25101;Burgille;548
25102;Burnevillers;46
25103;Busy;618
25104;By;65
25105;Byans-sur-Doubs;527
25106;Cadem�ne;78
25107;Cendrey;187
25108;Cernay-l'�glise;304
25109;Cessey;340
25110;Chaffois;963
25111;Chal�ze;370
25112;Chalezeule;1 281
25113;Chamesey;129
25114;Chamesol;373
25115;Champagney;275
25116;Champlive;257
25117;Champoux;90
25119;Champvans-les-Moulins;352
25120;Chantrans;401
25121;Chapelle-des-Bois;255
25122;Chapelle-d'Huin;511
25124;Charmauvillers;253
25125;Charmoille;335
25126;Charnay;478
25127;Charquemont;2 644
25129;Chassagne-Saint-Denis;118
25130;Ch�teauvieux-les-Foss�s;12
25131;Ch�telblanc;123
25132;Ch�tillon-Guyotte;127
25133;Ch�tillon-le-Duc;2 040
25134;Ch�tillon-sur-Lison;9
25136;Chaucenne;519
25137;Chaudefontaine;212
25138;Les Terres-de-Chaux;150
25139;La Chaux;497
25140;Chaux-l�s-Clerval;156
25141;Chaux-l�s-Passavant;142
25142;Chaux-Neuve;305
25143;Chay;204
25145;Chazot;117
25147;Chemaudin et Vaux;1 875
25148;La Chenalotte;476
25149;Chenecey-Buillon;527
25150;Chevigney-sur-l'Ognon;280
25151;Chevigney-l�s-Vercel;125
25152;La Chevillotte;139
25153;Chevroz;127
25154;Chouzelot;269
25155;Cl�ron;322
25156;Pays de Clerval;1 083
25157;La Cluse-et-Mijoux;1 318
25159;Colombier-Fontaine;1 344
25160;Les Combes;726
25161;Consolation-Maisonnettes;35
25162;Corcelles-Ferri�res;198
25163;Corcelle-Mieslot;108
25164;Corcondray;144
25166;C�tebrune;74
25170;Courcelles-l�s-Montb�liard;1 174
25171;Courcelles;111
25172;Courchapon;192
25173;Cour-Saint-Maurice;161
25174;Courtefontaine;249
25175;Courtetain-et-Salans;84
25176;Courvi�res;311
25177;Crosey-le-Grand;156
25178;Crosey-le-Petit;139
25179;Le Crouzet;56
25180;Crouzet-Migette;120
25181;Cubrial;131
25182;Cubry;85
25183;Cusance;71
25184;Cuse-et-Adrisans;286
25185;Cussey-sur-Lison;65
25186;Cussey-sur-l'Ognon;1 014
25187;Dambelin;484
25188;Dambenois;736
25189;Dammartin-les-Templiers;215
25190;Dampierre-les-Bois;1 659
25191;Dampierre-sur-le-Doubs;463
25192;Dampjoux;179
25193;Damprichard;1 872
25194;Dannemarie;112
25195;Dannemarie-sur-Cr�te;1 411
25196;Dasle;1 420
25197;Deluz;625
25198;D�sandans;720
25199;D�servillers;343
25200;Devecey;1 424
25201;Dommartin;677
25202;Dompierre-les-Tilleuls;263
25203;Domprel;168
25204;Doubs;2 888
25207;Dung;662
25208;Durnes;171
25209;�chay;128
25210;�chenans;155
25211;�chevannes;89
25212;�cole-Valentin;2 476
25213;Les �corces;710
25214;�cot;503
25215;L' �couvotte;93
25216;�curcey;273
25217;�magny;589
25218;�penouse;147
25219;�penoy;631
25220;�peugney;603
25221;Esnans;64
25222;�talans;1 490
25223;�ternoz;337
25224;�touvans;809
25225;�trabonne;195
25226;�trappe;207
25227;�tray;264
25228;�tupes;3 698
25229;�villers;346
25230;Exincourt;3 214
25231;Eysson;114
25232;Faimbe;110
25233;Fallerans;279
25234;Ferri�res-le-Lac;170
25235;Ferri�res-les-Bois;318
25236;Fertans;261
25237;Fesches-le-Ch�tel;2 208
25238;Fessevillers;158
25239;Feule;182
25240;Les Fins;3 055
25241;Flagey;153
25242;Flagey-Rigney;108
25243;Flangebouche;749
25244;Fleurey;84
25245;Fontain;1 009
25246;Fontaine-l�s-Clerval;283
25247;Fontenelle-Montby;94
25248;Les Fontenelles;566
25249;Fontenotte;59
25250;Foucherans;466
25251;Fourbanne;173
25252;Fourcatier-et-Maison-Neuve;103
25253;Fourg;349
25254;Les Fourgs;1 309
25255;Fournet-Blancheroche;373
25256;Frambouhans;881
25257;Franey;283
25258;Franois;2 274
25259;Frasne;1 965
25261;Froidevaux;70
25262;Fuans;486
25263;Gellin;238
25264;G�monval;84
25265;Geneuille;1 347
25266;Geney;131
25267;Gennes;673
25268;Germ�fontaine;135
25269;Germondans;60
25270;Gevresin;118
25271;Gilley;1 615
25273;Glamondans;211
25274;Glay;347
25275;Gl�re;223
25276;Gondenans-Montby;176
25277;Gondenans-les-Moulins;76
25278;Gonsans;577
25279;Gouhelans;110
25280;Goumois;169
25281;Goux-l�s-Dambelin;279
25282;Goux-les-Usiers;722
25283;Goux-sous-Landet;84
25284;Grand-Charmont;5 584
25285;Grand'Combe-Ch�teleu;1 477
25286;Grand'Combe-des-Bois;137
25287;Grandfontaine;1 539
25288;Fournets-Luisans;668
25289;Grandfontaine-sur-Creuse;72
25290;La Grange;92
25293;Granges-Narboz;1 170
25295;Les Grangettes;276
25296;Les Gras;825
25297;Le Gratteris;175
25298;Grosbois;237
25299;Guillon-les-Bains;98
25300;Guyans-Durnes;275
25301;Guyans-Vennes;816
25303;Hauterive-la-Fresse;219
25304;H�rimoncourt;3 638
25305;L' H�pital-du-Grosbois;586
25306;L' H�pital-Saint-Lieffroy;108
25307;Les H�pitaux-Neufs;849
25308;Les H�pitaux-Vieux;431
25309;Houtaud;1 055
25310;Huanne-Montmartin;83
25311;Hy�mondans;194
25312;Hy�vre-Magny;76
25313;Hy�vre-Paroisse;186
25314;Indevillers;241
25315;L' Isle-sur-le-Doubs;3 078
25316;Issans;247
25317;Jallerange;245
25318;Jougne;1 792
25320;Labergement-Sainte-Marie;1 160
25321;Villers-le-Lac;4 819
25322;Laire;395
25323;Laissey;443
25324;Lanans;159
25325;Landresse;232
25326;Lantenne-Verti�re;536
25327;Lanthenans;68
25328;Larnod;772
25329;Laval-le-Prieur�;33
25330;Lavans-Quingey;208
25331;Lavans-Vuillafans;228
25332;Lavernay;573
25333;Laviron;335
25334;Levier;2 161
25335;Liebvillers;168
25336;Liesle;522
25338;Lizine;82
25339;Lods;224
25340;Lombard;198
25341;Lomont-sur-Cr�te;163
25342;Longechaux;76
25343;Longemaison;146
25344;Longevelle-l�s-Russey;42
25345;Longevelle-sur-Doubs;697
25346;Longeville;168
25347;La Longeville;778
25348;Longevilles-Mont-d'Or;530
25349;Loray;491
25350;Lougres;774
25351;Le Luhier;212
25354;Luxiol;161
25355;Magny-Ch�telard;58
25356;Ma�che;4 273
25357;Maisons-du-Bois-Li�vremont;770
25359;Malans;173
25360;Malbrans;144
25361;Malbuisson;855
25362;Malpas;273
25364;Mamirolle;1 772
25365;Mancenans;317
25366;Mancenans-Lizerne;190
25367;Mandeure;4 847
25368;Marchaux;1 235
25369;Marvelise;158
25370;Mathay;2 175
25371;Mazerolles-le-Salin;208
25372;M�di�re;302
25373;Le M�mont;41
25374;Mercey-le-Grand;534
25375;M�rey-sous-Montrond;419
25376;M�rey-Vieilley;142
25377;M�sandans;220
25378;Mesli�res;382
25379;Mesmay;72
25380;M�tabief;1 179
25381;Miserey-Salines;2 383
25382;Moncey;548
25383;Moncley;293
25384;Mondon;92
25385;Montagney-Servigney;126
25386;Montancy;149
25387;Montandon;408
25388;Montb�liard;25 336
25389;Montb�liardot;114
25390;Montbeno�t;397
25391;Mont-de-Laval;173
25392;Mont-de-Vougney;176
25393;Mont�cheroux;581
25394;Montenois;1 519
25395;Montfaucon;1 503
25397;Montferrand-le-Ch�teau;2 086
25398;Montflovin;100
25400;Montgesoye;472
25401;Montivernage;29
25402;Montjoie-le-Ch�teau;30
25403;Montlebon;2 024
25404;Montmahoux;100
25405;Montperreux;837
25406;Montrond-le-Ch�teau;560
25408;Montussaint;60
25410;Morre;1 341
25411;Morteau;6 849
25413;Mouthe;1 055
25414;Le Moutherot;131
25415;Mouthier-Haute-Pierre;320
25416;Myon;194
25417;Naisey-les-Granges;800
25418;Nancray;1 276
25419;Nans;102
25420;Nans-sous-Sainte-Anne;139
25421;Narbief;66
25422;Neuch�tel-Urti�re;185
25424;Les Premiers Sapins;1 541
25425;No�l-Cerneux;409
25426;Noirefontaine;396
25427;Noironte;380
25428;Nommay;1 672
25429;Novillars;1 522
25430;Ollans;38
25431;Onans;363
25432;Orchamps-Vennes;2 085
25433;Orgeans-Blanchefontaine;49
25434;Ornans;4 357
25435;Orsans;164
25436;Orve;67
25437;Osse;328
25438;Osselle-Routelle;948
25439;Ougney-Douvot;235
25440;Ouhans;373
25441;Ouvans;63
25442;Oye-et-Pallet;726
25443;Palantine;64
25444;Palise;140
25445;Paroy;124
25446;Passavant;229
